vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,iou,reid_similarity,final_score,note
148,blue_filtered_0008_top_20250708_t0.JPG_detect.csv,blue_filtered_0008_top_20250708_t1.JPG_detect.csv,43,113,250,261,102,0,278,134,0.060807638128032554,0.7668395638465881,0.625633178702877,hungarian
149,,blue_filtered_0008_top_20250708_t1.JPG_detect.csv,,,,,542,577,640,639,0.0,0.0,0.0,new
150,,blue_filtered_0008_top_20250708_t1.JPG_detect.csv,,,,,540,595,639,639,0.0,0.0,0.0,new
151,blue_filtered_0008_top_20250711_t0.JPG_detect.csv,blue_filtered_0008_top_20250711_t1.JPG_detect.csv,533,87,633,171,533,87,633,171,1.0,1.0,1.0,hungarian
152,blue_filtered_0009_top_20250703_t0.png_detect.csv,blue_filtered_0009_top_20250703_t1.png_detect.csv,370,219,454,293,397,165,459,233,0.08283163794893086,0.5364669561386108,0.44573989250067486,hungarian
153,blue_filtered_0009_top_20250703_t0.png_detect.csv,blue_filtered_0009_top_20250703_t1.png_detect.csv,376,338,448,410,392,65,461,133,0.0,0.5824503898620605,0.4659603118896485,reid_assist
154,blue_filtered_0009_top_20250704_t0.png_detect.csv,blue_filtered_0009_top_20250704_t1.png_detect.csv,14,327,55,445,77,272,114,400,0.0,0.8175228834152222,0.6540183067321778,hungarian
155,blue_filtered_0009_top_20250704_t0.png_detect.csv,blue_filtered_0009_top_20250704_t1.png_detect.csv,75,332,109,439,138,278,172,390,0.0,0.7101853489875793,0.5681482791900635,hungarian
156,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,80,396,166,471,69,431,150,497,0.31124944419742107,0.6656515002250671,0.594771089019538,hungarian
157,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,150,128,235,197,115,178,193,240,0.08265884257385674,0.8201019763946533,0.672613349630494,hungarian
158,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,234,153,314,226,193,185,270,252,0.15499317441982569,0.6809462308883667,0.5757556195946585,hungarian
159,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,327,198,406,266,277,201,349,266,0.16585479007190906,0.6542521715164185,0.5565726952275166,hungarian
160,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,411,233,489,307,357,218,431,282,0.10285474391267842,0.7965683937072754,0.657825663748356,hungarian
161,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,94,323,176,400,76,364,154,430,0.23220812728445495,0.8252804279327393,0.7066659678030824,hungarian
162,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,522,223,601,292,460,182,526,245,0.009242726604348283,0.8611584305763245,0.6907752897819293,hungarian
163,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,135,491,220,566,125,502,202,572,0.5734920422629397,0.7197095155715942,0.6904660209098633,hungarian
164,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,289,444,328,574,259,437,299,548,0.12278630460448642,0.8588848114013672,0.7116651100419911,hungarian
165,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,328,450,367,576,296,435,335,544,0.07734806629834254,0.772909939289093,0.6337975646909431,hungarian
166,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,367,449,408,573,396,398,445,516,0.07990459153249851,0.7524835467338562,0.6179677556935848,hungarian
167,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,557,429,595,547,502,368,545,474,0.0,0.585616409778595,0.468493127822876,hungarian
168,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,444,431,490,560,330,426,374,542,0.0,0.6580374836921692,0.5264299869537353,hungarian
169,blue_filtered_0009_top_20250707_t0.png_detect.csv,blue_filtered_0009_top_20250707_t1.png_detect.csv,405,437,446,563,364,418,407,525,0.01835053696173496,0.7074624300003052,0.5696400513925911,hungarian
170,blue_filtered_0009_top_20250711_t0.JPG_detect.csv,blue_filtered_0009_top_20250711_t1.JPG_detect.csv,2,545,147,640,2,545,147,640,1.0,1.0,1.0,hungarian
171,blue_filtered_0009_top_20250711_t0.JPG_detect.csv,blue_filtered_0009_top_20250711_t1.JPG_detect.csv,439,72,525,416,439,72,525,416,1.0,1.0,1.0,hungarian
172,blue_filtered_0010_top_20250704_t0.png_detect.csv,blue_filtered_0010_top_20250704_t1.png_detect.csv,469,362,502,446,488,328,522,419,0.1574585635359116,0.5006828904151917,0.43203802503933564,hungarian
173,blue_filtered_0010_top_20250704_t0.png_detect.csv,blue_filtered_0010_top_20250704_t1.png_detect.csv,524,349,561,455,548,314,585,429,0.14571948998178508,0.8309053778648376,0.6938682002882272,hungarian
174,blue_filtered_0010_top_20250704_t0.png_detect.csv,blue_filtered_0010_top_20250704_t1.png_detect.csv,21,459,56,558,15,435,53,532,0.48515057113187954,0.8191242218017578,0.7523294916677823,hungarian
175,blue_filtered_0010_top_20250707_t0.png_detect.csv,blue_filtered_0010_top_20250707_t1.png_detect.csv,271,103,297,210,247,0,287,119,0.03513587702443041,0.7140499353408813,0.5782671236775911,hungarian
176,blue_filtered_0010_top_20250707_t0.png_detect.csv,blue_filtered_0010_top_20250707_t1.png_detect.csv,271,233,300,336,249,144,289,283,0.11769321302471558,0.7611845135688782,0.6324862534600457,hungarian
177,blue_filtered_0010_top_20250707_t0.png_detect.csv,blue_filtered_0010_top_20250707_t1.png_detect.csv,273,420,301,526,255,402,294,538,0.3681773073106186,0.858683705329895,0.7605824257260398,hungarian
178,blue_filtered_0010_top_20250708_t0.JPG_detect.csv,blue_filtered_0010_top_20250708_t1.JPG_detect.csv,119,109,179,303,137,103,187,263,0.49104160340115394,0.7998623847961426,0.7380982285171449,hungarian
179,blue_filtered_0010_top_20250708_t0.JPG_detect.csv,blue_filtered_0010_top_20250708_t1.JPG_detect.csv,194,115,250,315,193,109,242,273,0.650875386199794,0.7555863261222839,0.734644138137786,hungarian
180,blue_filtered_0010_top_20250708_t0.JPG_detect.csv,blue_filtered_0010_top_20250708_t1.JPG_detect.csv,265,92,320,298,249,101,296,265,0.364339974200946,0.8725988864898682,0.7709471040320838,hungarian
181,blue_filtered_0010_top_20250708_t0.JPG_detect.csv,blue_filtered_0010_top_20250708_t1.JPG_detect.csv,354,171,409,384,317,177,362,337,0.07258293166997448,0.8686220049858093,0.7094141903226424,hungarian
182,blue_filtered_0010_top_20250711_t0.jpg_detect.csv,blue_filtered_0010_top_20250711_t1.jpg_detect.csv,87,213,151,392,87,213,151,392,1.0,0.9999999403953552,0.9999999523162841,hungarian
183,blue_filtered_0010_top_20250711_t0.jpg_detect.csv,blue_filtered_0010_top_20250711_t1.jpg_detect.csv,439,203,498,371,439,203,498,371,1.0,1.0,1.0,hungarian
184,blue_filtered_0010_top_20250711_t0.jpg_detect.csv,blue_filtered_0010_top_20250711_t1.jpg_detect.csv,295,200,352,379,295,200,352,379,1.0,1.0000001192092896,1.0000000953674317,hungarian
185,blue_filtered_0010_top_20250711_t0.jpg_detect.csv,blue_filtered_0010_top_20250711_t1.jpg_detect.csv,243,210,303,389,243,210,303,389,1.0,0.9999999403953552,0.9999999523162841,hungarian
186,blue_filtered_0010_top_20250711_t0.jpg_detect.csv,blue_filtered_0010_top_20250711_t1.jpg_detect.csv,400,220,460,382,400,220,460,382,1.0,1.0000001192092896,1.0000000953674317,hungarian
187,blue_filtered_0011_top_20250702_t0.jpg_detect.csv,blue_filtered_0011_top_20250702_t1.png_detect.csv,322,111,447,393,252,128,462,382,0.5585855031667839,0.5764371752738953,0.5728668408524731,hungarian
188,blue_filtered_0011_top_20250703_t0.png_detect.csv,blue_filtered_0011_top_20250703_t1.png_detect.csv,423,557,493,611,417,617,445,640,0.0,0.5026986002922058,0.40215888023376467,hungarian
189,blue_filtered_0011_top_20250703_t0.png_detect.csv,blue_filtered_0011_top_20250703_t1.png_detect.csv,428,103,509,172,308,87,374,142,0.0,0.646797239780426,0.5174377918243408,reid_assist
190,blue_filtered_0011_top_20250703_t0.png_detect.csv,blue_filtered_0011_top_20250703_t1.png_detect.csv,432,0,503,46,301,438,364,492,0.0,0.43732720613479614,0.34986176490783694,reid_assist
191,,blue_filtered_0011_top_20250703_t1.png_detect.csv,,,,,308,12,368,46,0.0,0.0,0.0,new
192,blue_filtered_0011_top_20250709_t0.JPG_detect.csv,blue_filtered_0011_top_20250709_t1.JPG_detect.csv,276,188,346,394,276,188,346,394,1.0,0.9999999403953552,0.9999999523162841,hungarian
193,blue_filtered_0012_top_20250707_t0.png_detect.csv,blue_filtered_0012_top_20250707_t1.png_detect.csv,438,245,564,342,479,269,601,354,0.37865381094770245,0.48407354950904846,0.4629896017967793,hungarian
194,blue_filtered_0012_top_20250707_t0.png_detect.csv,blue_filtered_0012_top_20250707_t1.png_detect.csv,445,381,567,473,473,396,604,481,0.47867204549963627,0.6634230017662048,0.6264728105128912,hungarian
195,blue_filtered_0012_top_20250707_t0.png_detect.csv,blue_filtered_0012_top_20250707_t1.png_detect.csv,118,320,211,515,129,221,224,366,0.1340535930058995,0.7841309905052185,0.6541155110053547,hungarian
196,blue_filtered_0012_top_20250707_t0.png_detect.csv,blue_filtered_0012_top_20250707_t1.png_detect.csv,295,491,421,594,211,37,281,142,0.0,0.6005621552467346,0.48044972419738774,reid_assist
197,blue_filtered_0012_top_20250707_t0.png_detect.csv,blue_filtered_0012_top_20250707_t1.png_detect.csv,420,27,550,133,168,92,258,246,0.0,0.5692780613899231,0.4554224491119385,reid_assist
198,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,419,410,522,496,444,353,586,465,0.20955451348182885,0.5896009802818298,0.5135916869218297,hungarian
199,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,421,237,522,329,425,256,561,359,0.436586719279857,0.7455969452857971,0.6837949000846091,hungarian
200,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,417,141,521,231,410,167,540,270,0.4135702746365105,0.5689000487327576,0.5378340939135082,hungarian
201,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,148,15,343,136,26,76,68,180,0.0,0.4718175232410431,0.3774540185928345,hungarian
202,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,156,0,199,108,76,76,117,183,0.0,0.5052806735038757,0.4042245388031006,hungarian
203,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,154,383,211,551,457,466,638,604,0.0,0.6425193548202515,0.5140154838562012,reid_assist
204,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,66,292,113,451,304,79,343,180,0.0,0.6898730397224426,0.5518984317779542,reid_assist
205,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,40,0,74,18,0,533,108,639,0.0,0.5449677109718323,0.43597416877746586,reid_assist
206,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,81,0,119,26,0,71,25,176,0.0,0.6275124549865723,0.5020099639892578,reid_assist
207,blue_filtered_0012_top_20250709_t0.JPG_detect.csv,blue_filtered_0012_top_20250709_t1.JPG_detect.csv,0,221,25,360,0,485,23,612,0.0,0.5702880024909973,0.45623040199279785,reid_assist
208,blue_filtered_0014_top_20250702_t0.png_detect.csv,blue_filtered_0014_top_20250702_t1.png_detect.csv,361,6,428,153,412,90,449,184,0.08182482344346131,0.5100758075714111,0.4244256107458212,hungarian
209,blue_filtered_0014_top_20250702_t0.png_detect.csv,blue_filtered_0014_top_20250702_t1.png_detect.csv,295,2,364,173,378,92,409,184,0.0,0.79361492395401,0.6348919391632081,hungarian
210,,blue_filtered_0014_top_20250702_t1.png_detect.csv,,,,,184,348,257,428,0.0,0.0,0.0,new
211,blue_filtered_0014_top_20250703_t0.png_detect.csv,blue_filtered_0014_top_20250703_t1.png_detect.csv,372,283,459,353,334,345,413,402,0.031953239162201656,0.4982094168663025,0.40495818132548234,hungarian
212,blue_filtered_0014_top_20250703_t0.png_detect.csv,blue_filtered_0014_top_20250703_t1.png_detect.csv,371,203,458,279,334,208,405,262,0.2132404181184669,0.5910606384277344,0.5154965943658809,hungarian
213,blue_filtered_0014_top_20250703_t0.png_detect.csv,blue_filtered_0014_top_20250703_t1.png_detect.csv,375,60,459,136,344,13,418,62,0.008665860540104797,0.6731117367744446,0.5402225615275766,hungarian
214,blue_filtered_0014_top_20250703_t0.png_detect.csv,blue_filtered_0014_top_20250703_t1.png_detect.csv,371,415,458,494,336,422,414,475,0.2611136571952337,0.5702700018882751,0.5084387329496669,hungarian
215,,blue_filtered_0014_top_20250703_t1.png_detect.csv,,,,,342,559,415,614,0.0,0.0,0.0,new
216,,blue_filtered_0014_top_20250703_t1.png_detect.csv,,,,,339,81,416,133,0.0,0.0,0.0,new
217,blue_filtered_0014_top_20250704_t0.JPG_detect.csv,blue_filtered_0014_top_20250704_t1.JPG_detect.csv,208,244,254,387,357,183,430,242,0.0,0.5254828929901123,0.42038631439208984,reid_assist
218,blue_filtered_0014_top_20250704_t0.JPG_detect.csv,blue_filtered_0014_top_20250704_t1.JPG_detect.csv,509,238,577,299,494,0,542,47,0.0,0.7575932741165161,0.6060746192932129,reid_assist
219,blue_filtered_0014_top_20250704_t0.JPG_detect.csv,blue_filtered_0014_top_20250704_t1.JPG_detect.csv,360,454,436,520,219,6,261,129,0.0,0.5894283652305603,0.4715426921844483,reid_assist
220,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,309,493,413,604,317,439,420,529,0.1991012789491877,0.5567190647125244,0.48519550755985713,hungarian
221,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,360,112,398,264,297,10,354,176,0.0,0.6701685786247253,0.5361348628997803,hungarian
222,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,45,147,95,322,91,132,156,292,0.031233171782444804,0.6627210974693298,0.5364235123319528,hungarian
223,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,157,106,207,286,142,117,201,274,0.6083663584324086,0.5317572951316833,0.5470791077918284,hungarian
224,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,257,122,308,294,353,0,411,157,0.0,0.7127894759178162,0.570231580734253,hungarian
225,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,198,115,250,295,197,90,261,252,0.5652173913043478,0.7683950662612915,0.7277595312699028,hungarian
226,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,614,337,639,416,591,113,640,194,0.0,0.47251275181770325,0.37801020145416264,reid_assist
227,blue_filtered_0014_top_20250708_t0.png_detect.csv,blue_filtered_0014_top_20250708_t1.png_detect.csv,622,242,639,327,588,14,640,90,0.0,0.7162929773330688,0.5730343818664551,reid_assist
228,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,99,478,186,609,0,385,72,520,0.0,0.6453526020050049,0.5162820816040039,hungarian
229,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,405,12,450,162,442,153,479,305,0.00585270687693058,0.6431350708007812,0.5156785980160111,hungarian
230,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,361,25,410,179,244,94,280,232,0.0,0.7918818593025208,0.6335054874420166,hungarian
231,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,623,0,639,112,531,0,638,101,0.1366835077589318,0.5600375533103943,0.47536674420010183,hungarian
232,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,36,0,268,111,340,96,374,249,0.0,0.7338966727256775,0.587117338180542,hungarian
233,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,456,1,505,143,597,171,639,333,0.0,0.6675726175308228,0.5340580940246582,reid_assist
234,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,206,476,279,589,493,175,528,330,0.0,0.6393697261810303,0.5114957809448243,reid_assist
235,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,509,0,557,133,392,127,427,281,0.0,0.6509076952934265,0.5207261562347413,reid_assist
236,blue_filtered_0014_top_20250709_t0.JPG_detect.csv,blue_filtered_0014_top_20250709_t1.JPG_detect.csv,564,0,613,114,545,180,582,325,0.0,0.6987740993499756,0.5590192794799805,reid_assist
237,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,239,202,354,350,137,83,200,172,0.0,0.7081176042556763,0.566494083404541,hungarian
238,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,31,327,205,483,0,378,70,480,0.13126113640863196,0.7557081580162048,0.6308187536946903,hungarian
239,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,514,244,640,350,330,301,500,417,0.0,0.5899356007575989,0.47194848060607913,hungarian
240,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,373,76,427,194,300,124,422,200,0.2808252824627477,0.5616976618766785,0.5055231859938923,hungarian
241,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,485,315,640,434,318,220,469,303,0.0,0.7084798216819763,0.5667838573455811,hungarian
242,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,446,547,634,640,351,416,560,591,0.10227759313255715,0.6906232237815857,0.57295409765178,hungarian
243,blue_filtered_0015_top_20250709_t0.JPG_detect.csv,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,473,399,638,562,60,203,164,339,0.0,0.30000585317611694,0.24000468254089358,reid_assist
244,,blue_filtered_0015_top_20250709_t1.JPG_detect.csv,,,,,0,378,70,538,0.0,0.0,0.0,new
245,blue_filtered_0016_top_20250704_t0.png_detect.csv,blue_filtered_0016_top_20250704_t1.png_detect.csv,343,134,462,218,336,175,491,282,0.23839918002236302,0.7530945539474487,0.6501554791624315,hungarian
246,blue_filtered_0016_top_20250704_t0.png_detect.csv,blue_filtered_0016_top_20250704_t1.png_detect.csv,341,19,457,105,339,19,487,132,0.596508012437216,0.850048303604126,0.7993402453707441,hungarian
247,blue_filtered_0016_top_20250704_t0.png_detect.csv,blue_filtered_0016_top_20250704_t1.png_detect.csv,325,526,439,602,326,432,476,534,0.039202081526452735,0.8989476561546326,0.7269985412289967,hungarian
248,blue_filtered_0016_top_20250707_t0.JPG_detect.csv,blue_filtered_0016_top_20250707_t1.JPG_detect.csv,227,127,339,526,108,100,218,498,0.0,0.8489500284194946,0.6791600227355957,hungarian
249,blue_filtered_0016_top_20250709_t0.JPG_detect.csv,blue_filtered_0016_top_20250709_t1.JPG_detect.csv,344,400,407,451,344,400,407,451,1.0,1.0000001192092896,1.0000000953674317,hungarian
250,blue_filtered_0016_top_20250709_t0.JPG_detect.csv,blue_filtered_0016_top_20250709_t1.JPG_detect.csv,265,294,302,465,265,294,302,465,1.0,0.9999999403953552,0.9999999523162841,hungarian
251,blue_filtered_0016_top_20250711_t0.JPG_detect.csv,blue_filtered_0016_top_20250711_t1.JPG_detect.csv,464,74,561,350,464,74,561,350,1.0,1.0000001192092896,1.0000000953674317,hungarian
252,blue_filtered_0016_top_20250711_t0.JPG_detect.csv,blue_filtered_0016_top_20250711_t1.JPG_detect.csv,0,295,88,614,0,295,88,614,1.0,1.0,1.0,hungarian
253,blue_filtered_0017_top_20250707_t0.JPG_detect.csv,blue_filtered_0017_top_20250707_t1.JPG_detect.csv,253,56,345,441,126,50,266,445,0.05839118007349939,0.7237836122512817,0.5907051258157253,hungarian
254,blue_filtered_0017_top_20250711_t0.JPG_detect.csv,blue_filtered_0017_top_20250711_t1.JPG_detect.csv,258,104,323,323,258,104,323,323,1.0,1.0,1.0,hungarian
255,blue_filtered_0018_top_20250703_t0.png_detect.csv,blue_filtered_0018_top_20250703_t1.png_detect.csv,523,95,616,228,567,245,626,382,0.0,0.8167275190353394,0.6533820152282716,hungarian
