vehicle_id,zone_id,t0_image,t1_image,move_dist,diag0,delta_min,move_ratio,stop
1422,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,50.441,137.877,10,0.366,No
1423,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,138.294,154.486,10,0.895,No
1424,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,138.861,154.402,10,0.899,No
1425,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,126.018,143.962,10,0.875,No
1426,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,198.853,123.568,10,1.609,No
1427,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,160.88,146.414,10,1.099,No
1428,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,240.77,117.958,10,2.041,No
1429,,noisy_0014_top_20250709_t0,noisy_0014_top_20250709_t1,390.144,133.959,10,2.912,No
1431,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,108.463,234.617,9,0.462,No
1432,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,185.517,185.413,9,1.001,No
1433,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,189.392,234.062,9,0.809,No
1434,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,47.846,123.483,9,0.387,No
1435,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,203.298,196.01,9,1.037,No
1436,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,122.124,212.002,9,0.576,No
1437,,noisy_0015_top_20250709_t0,noisy_0015_top_20250709_t1,445.326,161.075,9,2.765,No
1440,,noisy_0016_top_20250704_t0,noisy_0016_top_20250704_t1,54.722,141.174,6,0.388,No
1441,,noisy_0016_top_20250704_t0,noisy_0016_top_20250704_t1,21.506,142.636,6,0.151,No
1442,,noisy_0016_top_20250704_t0,noisy_0016_top_20250704_t1,83.199,136.459,6,0.61,No
1443,,noisy_0016_top_20250707_t0,noisy_0016_top_20250707_t1,123.111,414.693,10,0.297,No
1444,,noisy_0016_top_20250709_t0,noisy_0016_top_20250709_t1,1.118,80.43,6,0.014,Yes
1445,,noisy_0016_top_20250709_t0,noisy_0016_top_20250709_t1,0.5,168.671,6,0.003,Yes
1446,,noisy_0016_top_20250711_t0,noisy_0016_top_20250711_t1,1.5,289.353,7,0.005,Yes
1447,,noisy_0016_top_20250711_t0,noisy_0016_top_20250711_t1,10.198,345.861,7,0.029,Yes
1448,,noisy_0017_top_20250707_t0,noisy_0017_top_20250707_t1,105.618,388.799,7,0.272,No
1449,,noisy_0017_top_20250711_t0,noisy_0017_top_20250711_t1,1.803,225.158,9,0.008,Yes
1450,,noisy_0018_top_20250703_t0,noisy_0018_top_20250703_t1,158.676,158.405,9,1.002,No
1451,,noisy_0018_top_20250703_t0,noisy_0018_top_20250703_t1,142.661,166.769,9,0.855,No
1452,,noisy_0018_top_20250703_t0,noisy_0018_top_20250703_t1,48.2,115.261,9,0.418,No
1453,,noisy_0018_top_20250703_t0,noisy_0018_top_20250703_t1,78.27,165.846,9,0.472,No
1454,,noisy_0018_top_20250703_t0,noisy_0018_top_20250703_t1,84.429,112.486,9,0.751,No
1455,,noisy_0018_top_20250703_t0,noisy_0018_top_20250703_t1,4.5,71.281,9,0.063,Yes
1456,,noisy_0019_top_20250702_t0,noisy_0019_top_20250702_t1,138.402,147.353,6,0.939,No
1457,,noisy_0019_top_20250702_t0,noisy_0019_top_20250702_t1,191.928,148.95,6,1.289,No
1459,,noisy_0019_top_20250708_t0,noisy_0019_top_20250708_t1,1.118,169.541,8,0.007,Yes
1460,,noisy_0019_top_20250708_t0,noisy_0019_top_20250708_t1,1.118,191.901,8,0.006,Yes
1461,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,64.008,121.116,7,0.528,No
1462,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,103.098,123.033,7,0.838,No
1463,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,66.994,126.531,7,0.529,No
1464,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,112.629,128.316,7,0.878,No
1465,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,334.497,126.827,7,2.637,No
1466,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,244.284,126.194,7,1.936,No
1467,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,459.427,128.705,7,3.57,No
1468,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,460.903,106.569,7,4.325,No
1469,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,578.123,98.005,7,5.899,No
1470,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,361.424,125.228,7,2.886,No
1471,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,290.11,104.403,7,2.779,No
1472,,noisy_0020_top_20250703_t0,noisy_0020_top_20250703_t1,493.705,134.104,7,3.681,No
1473,,noisy_0020_top_20250704_t0,noisy_0020_top_20250704_t1,12.816,371.903,9,0.034,Yes
1474,,noisy_0020_top_20250704_t0,noisy_0020_top_20250704_t1,91.706,154.159,9,0.595,No
1475,,noisy_0020_top_20250709_t0,noisy_0020_top_20250709_t1,98.693,70.831,7,1.393,No
1477,,noisy_0020_top_20250711_t0,noisy_0020_top_20250711_t1,1.581,173.416,7,0.009,Yes
1478,,noisy_0020_top_20250711_t0,noisy_0020_top_20250711_t1,2.236,161.012,7,0.014,Yes
1479,,noisy_0021_top_20250702_t0,noisy_0021_top_20250702_t1,37.59,80.0,8,0.47,No
1480,,noisy_0021_top_20250702_t0,noisy_0021_top_20250702_t1,249.69,90.604,8,2.756,No
1481,,noisy_0023_top_20250704_t0,noisy_0023_top_20250704_t1,78.921,412.656,7,0.191,No
1482,,noisy_0023_top_20250707_t0,noisy_0023_top_20250707_t1,90.521,394.24,8,0.23,No
1483,,noisy_0023_top_20250707_t0,noisy_0023_top_20250707_t1,94.41,392.227,8,0.241,No
1484,,noisy_0023_top_20250707_t0,noisy_0023_top_20250707_t1,72.334,385.156,8,0.188,No
1485,,noisy_0023_top_20250709_t0,noisy_0023_top_20250709_t1,103.881,376.191,9,0.276,No
1486,,noisy_0023_top_20250709_t0,noisy_0023_top_20250709_t1,154.229,318.906,9,0.484,No
1487,,noisy_0023_top_20250709_t0,noisy_0023_top_20250709_t1,126.436,357.29,9,0.354,No
1488,,noisy_0023_top_20250709_t0,noisy_0023_top_20250709_t1,416.154,204.083,9,2.039,No
1490,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,1.0,166.628,6,0.006,Yes
1491,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,0.5,118.533,6,0.004,Yes
1492,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,3.536,122.102,6,0.029,Yes
1493,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,4.301,133.417,6,0.032,Yes
1494,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,0.707,174.385,6,0.004,Yes
1495,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,3.536,160.465,6,0.022,Yes
1496,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,8.602,154.548,6,0.056,Yes
1497,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,3.162,115.832,6,0.027,Yes
1498,,noisy_0023_top_20250711_t0,noisy_0023_top_20250711_t1,6.325,155.184,6,0.041,Yes
1502,,noisy_0024_top_20250707_t0,noisy_0024_top_20250707_t1,185.672,279.603,9,0.664,No
1503,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,2.236,148.93,9,0.015,Yes
1504,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,2.062,173.727,9,0.012,Yes
1505,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,1.118,138.196,9,0.008,Yes
1506,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,8.902,197.023,9,0.045,Yes
1507,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,1.581,166.027,9,0.01,Yes
1508,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,1.118,184.383,9,0.006,Yes
1509,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,9.5,175.482,9,0.054,Yes
1510,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,11.511,201.122,9,0.057,Yes
1511,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,0.707,165.641,9,0.004,Yes
1512,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,2.0,165.197,9,0.012,Yes
1513,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,4.743,221.054,9,0.021,Yes
1514,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,2.5,161.645,9,0.015,Yes
1515,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,9.487,182.497,9,0.052,Yes
1516,,noisy_0024_top_20250711_t0,noisy_0024_top_20250711_t1,422.568,165.085,9,2.56,No
1517,,noisy_0025_top_20250704_t0,noisy_0025_top_20250704_t1,190.298,319.188,7,0.596,No
1518,,noisy_0025_top_20250704_t0,noisy_0025_top_20250704_t1,178.194,266.661,7,0.668,No
1519,,noisy_0026_top_20250707_t0,noisy_0026_top_20250707_t1,80.112,279.694,7,0.286,No
1520,,noisy_0026_top_20250707_t0,noisy_0026_top_20250707_t1,58.822,249.04,7,0.236,No
1521,,noisy_0027_top_20250707_t0,noisy_0027_top_20250707_t1,166.001,370.041,6,0.449,No
1522,,noisy_0027_top_20250709_t0,noisy_0027_top_20250709_t1,0.5,85.633,8,0.006,Yes
1523,,noisy_0028_top_20250703_t0,noisy_0028_top_20250703_t1,97.306,427.117,9,0.228,No
1524,,noisy_0028_top_20250704_t0,noisy_0028_top_20250704_t1,0.5,156.869,9,0.003,Yes
1525,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,1.803,100.722,6,0.018,Yes
1526,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,5.657,55.758,6,0.101,Yes
1527,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,4.743,49.649,6,0.096,Yes
1528,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,4.528,54.644,6,0.083,Yes
1529,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,6.185,98.005,6,0.063,Yes
1530,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,4.472,52.839,6,0.085,Yes
1531,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,3.536,53.6,6,0.066,Yes
1532,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,3.536,57.306,6,0.062,Yes
1533,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,3.162,97.755,6,0.032,Yes
1534,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,3.536,51.865,6,0.068,Yes
1535,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,6.671,47.011,6,0.142,Yes
1536,,noisy_0029_top_20250704_t0,noisy_0029_top_20250704_t1,7.159,50.804,6,0.141,Yes
1538,,noisy_0029_top_20250707_t0,noisy_0029_top_20250707_t1,5.025,175.283,7,0.029,Yes
1539,,noisy_0029_top_20250707_t0,noisy_0029_top_20250707_t1,3.536,196.698,7,0.018,Yes
1540,,noisy_0029_top_20250707_t0,noisy_0029_top_20250707_t1,4.272,209.344,7,0.02,Yes
1541,,noisy_0029_top_20250707_t0,noisy_0029_top_20250707_t1,3.202,63.891,7,0.05,Yes
1542,,noisy_0029_top_20250707_t0,noisy_0029_top_20250707_t1,4.5,176.114,7,0.026,Yes
1543,,noisy_0029_top_20250707_t0,noisy_0029_top_20250707_t1,6.265,69.814,7,0.09,Yes
1544,,noisy_0029_top_20250709_t0,noisy_0029_top_20250709_t1,3.0,338.882,10,0.009,Yes
1545,,noisy_0029_top_20250709_t0,noisy_0029_top_20250709_t1,3.64,370.207,10,0.01,Yes
1546,,noisy_0029_top_20250709_t0,noisy_0029_top_20250709_t1,4.743,350.828,10,0.014,Yes
1547,,noisy_0029_top_20250709_t0,noisy_0029_top_20250709_t1,1.803,381.084,10,0.005,Yes
1548,,noisy_0031_top_20250707_t0,noisy_0031_top_20250707_t1,35.44,386.39,6,0.092,Yes
1549,,noisy_0031_top_20250707_t0,noisy_0031_top_20250707_t1,32.688,179.109,6,0.183,No
1550,,noisy_0033_top_20250707_t0,noisy_0033_top_20250707_t1,9.605,173.632,6,0.055,Yes
1551,,noisy_0033_top_20250707_t0,noisy_0033_top_20250707_t1,77.075,393.154,6,0.196,No
1552,,noisy_0033_top_20250707_t0,noisy_0033_top_20250707_t1,27.951,148.678,6,0.188,No
1553,,noisy_0034_top_20250704_t0,noisy_0034_top_20250704_t1,0.707,163.049,7,0.004,Yes
1554,,noisy_0034_top_20250704_t0,noisy_0034_top_20250704_t1,2.236,137.786,7,0.016,Yes
1556,,noisy_0038_top_20250704_t0,noisy_0038_top_20250704_t1,67.231,89.006,8,0.755,No
1557,,noisy_0038_top_20250704_t0,noisy_0038_top_20250704_t1,72.631,78.721,8,0.923,No
1558,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,2.121,145.121,9,0.015,Yes
1559,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,1.5,152.817,9,0.01,Yes
1560,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,0.0,150.841,9,0.0,Yes
1561,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,2.062,141.905,9,0.015,Yes
1562,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,2.062,112.254,9,0.018,Yes
1563,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,0.5,156.119,9,0.003,Yes
1564,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,1.803,150.083,9,0.012,Yes
1565,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,3.5,150.95,9,0.023,Yes
1566,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,1.118,59.363,9,0.019,Yes
1567,,noisy_0043_top_20250704_t0,noisy_0043_top_20250704_t1,20.5,126.491,9,0.162,No
1568,,noisy_0048_top_20250704_t0,noisy_0048_top_20250704_t1,1.118,41.183,9,0.027,Yes
1570,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,0.5,117.886,6,0.004,Yes
1571,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,0.0,122.642,6,0.0,Yes
1572,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,2.5,136.693,6,0.018,Yes
1573,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,0.0,128.81,6,0.0,Yes
1574,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,1.803,136.528,6,0.013,Yes
1575,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,4.717,106.668,6,0.044,Yes
1576,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,1.5,125.032,6,0.012,Yes
1577,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,1.414,145.279,6,0.01,Yes
1578,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,2.062,150.615,6,0.014,Yes
1579,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,1.5,148.223,6,0.01,Yes
1580,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,3.5,126.905,6,0.028,Yes
1581,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,2.5,150.153,6,0.017,Yes
1582,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,2.236,94.641,6,0.024,Yes
1583,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,2.062,91.263,6,0.023,Yes
1584,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,1.118,87.316,6,0.013,Yes
1585,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,5.025,59.414,6,0.085,Yes
1586,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,21.024,67.956,6,0.309,No
1587,,noisy_0049_top_20250704_t0,noisy_0049_top_20250704_t1,8.846,95.079,6,0.093,Yes
1588,,noisy_s022_top_20250707_t0,noisy_s022_top_20250707_t1,148.53,459.292,6,0.323,No
1589,,noisy_s022_top_20250707_t0,noisy_s022_top_20250707_t1,335.816,411.692,6,0.816,No
1590,,noisy_s023_top_20250707_t0,noisy_s023_top_20250707_t1,42.24,367.462,8,0.115,Yes
1591,,noisy_s023_top_20250707_t0,noisy_s023_top_20250707_t1,45.177,513.206,8,0.088,Yes
1592,,noisy_s023_top_20250707_t0,noisy_s023_top_20250707_t1,165.67,431.01,8,0.384,No
