vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,iou,reid_similarity,final_score,note,is_matched
308,,0009_top_20250705_t1.JPG_detect.csv,,,,,622,637,683,719,,,,,211,417,254,454,0.0,0.0,0.0,new,0
309,,0009_top_20250705_t1.JPG_detect.csv,,,,,565,554,624,633,,,,,151,439,192,477,0.0,0.0,0.0,new,0
310,,0009_top_20250705_t1.JPG_detect.csv,,,,,824,772,892,860,,,,,328,291,373,326,0.0,0.0,0.0,new,0
311,,0009_top_20250705_t1.JPG_detect.csv,,,,,481,650,544,734,,,,,182,552,228,596,0.0,0.0,0.0,new,0
312,,0009_top_20250705_t1.JPG_detect.csv,,,,,622,926,679,1000,,,,,374,525,416,561,0.0,0.0,0.0,new,0
313,,0009_top_20250705_t1.JPG_detect.csv,,,,,608,830,667,902,,,,,316,499,355,538,0.0,0.0,0.0,new,0
314,,0009_top_20250705_t1.JPG_detect.csv,,,,,811,1137,876,1220,,,,,526,426,574,459,0.0,0.0,0.0,new,0
315,,0009_top_20250705_t1.JPG_detect.csv,,,,,419,567,480,649,,,,,116,583,161,627,0.0,0.0,0.0,new,0
316,,0009_top_20250705_t1.JPG_detect.csv,,,,,855,1131,920,1212,,,,,528,385,574,418,0.0,0.0,0.0,new,0
317,,0009_top_20250705_t1.JPG_detect.csv,,,,,605,545,671,631,,,,,158,397,202,437,0.0,0.0,0.0,new,0
318,,0009_top_20250705_t1.JPG_detect.csv,,,,,395,383,458,477,,,,,5,536,55,579,0.0,0.0,0.0,new,0
319,,0009_top_20250705_t1.JPG_detect.csv,,,,,442,377,506,465,,,,,19,484,63,530,0.0,0.0,0.0,new,0
320,,0009_top_20250705_t1.JPG_detect.csv,,,,,512,840,569,916,,,,,300,601,344,639,0.0,0.0,0.0,new,0
321,,0009_top_20250705_t1.JPG_detect.csv,,,,,792,877,862,966,,,,,378,350,426,387,0.0,0.0,0.0,new,0
322,,0009_top_20250705_t1.JPG_detect.csv,,,,,653,538,713,619,,,,,166,357,207,392,0.0,0.0,0.0,new,0
323,,0009_top_20250705_t1.JPG_detect.csv,,,,,487,385,551,472,,,,,38,446,81,489,0.0,0.0,0.0,new,0
324,,0009_top_20250705_t1.JPG_detect.csv,,,,,672,1175,755,1264,,,,,534,552,586,609,0.0,0.0,0.0,new,0
325,,0009_top_20250705_t1.JPG_detect.csv,,,,,833,874,904,960,,,,,384,314,429,352,0.0,0.0,0.0,new,0
326,,0009_top_20250705_t1.JPG_detect.csv,,,,,658,898,729,989,,,,,366,473,417,516,0.0,0.0,0.0,new,0
327,,0009_top_20250705_t1.JPG_detect.csv,,,,,1056,1043,1121,1121,,,,,504,201,544,229,0.0,0.0,0.0,new,0
328,,0009_top_20250705_t1.JPG_detect.csv,,,,,736,797,804,887,,,,,324,372,372,408,0.0,0.0,0.0,new,0
329,,0009_top_20250705_t1.JPG_detect.csv,,,,,579,645,635,718,,,,,204,461,243,496,0.0,0.0,0.0,new,0
330,,0009_top_20250705_t1.JPG_detect.csv,,,,,696,531,759,614,,,,,174,318,215,353,0.0,0.0,0.0,new,0
331,,0009_top_20250705_t1.JPG_detect.csv,,,,,707,906,774,989,,,,,379,433,425,472,0.0,0.0,0.0,new,0
332,,0009_top_20250705_t1.JPG_detect.csv,,,,,472,564,533,643,,,,,131,528,172,572,0.0,0.0,0.0,new,0
333,,0009_top_20250705_t1.JPG_detect.csv,,,,,666,624,728,707,,,,,215,375,258,410,0.0,0.0,0.0,new,0
334,,0009_top_20250705_t1.JPG_detect.csv,,,,,936,1102,999,1184,,,,,521,311,566,340,0.0,0.0,0.0,new,0
335,,0009_top_20250705_t1.JPG_detect.csv,,,,,1017,1069,1081,1149,,,,,513,238,555,266,0.0,0.0,0.0,new,0
336,,0009_top_20250705_t1.JPG_detect.csv,,,,,575,363,637,453,,,,,53,364,98,400,0.0,0.0,0.0,new,0
337,,0009_top_20250705_t1.JPG_detect.csv,,,,,782,518,844,602,,,,,188,248,229,279,0.0,0.0,0.0,new,0
338,,0009_top_20250705_t1.JPG_detect.csv,,,,,523,292,582,373,,,,,0,384,39,422,0.0,0.0,0.0,new,0
339,,0009_top_20250705_t1.JPG_detect.csv,,,,,532,378,592,460,,,,,48,405,88,444,0.0,0.0,0.0,new,0
340,,0009_top_20250705_t1.JPG_detect.csv,,,,,1074,735,1145,822,,,,,354,100,394,131,0.0,0.0,0.0,new,0
341,,0009_top_20250705_t1.JPG_detect.csv,,,,,655,828,712,898,,,,,324,456,362,492,0.0,0.0,0.0,new,0
342,,0009_top_20250705_t1.JPG_detect.csv,,,,,712,623,773,703,,,,,225,336,266,370,0.0,0.0,0.0,new,0
343,,0009_top_20250705_t1.JPG_detect.csv,,,,,902,759,982,858,,,,,337,222,386,261,0.0,0.0,0.0,new,0
344,,0009_top_20250705_t1.JPG_detect.csv,,,,,633,1149,720,1243,,,,,513,579,569,639,0.0,0.0,0.0,new,0
345,,0009_top_20250705_t1.JPG_detect.csv,,,,,922,861,995,952,,,,,392,241,438,276,0.0,0.0,0.0,new,0
346,,0009_top_20250705_t1.JPG_detect.csv,,,,,663,343,745,453,,,,,73,274,124,322,0.0,0.0,0.0,new,0
347,,0009_top_20250705_t1.JPG_detect.csv,,,,,836,602,898,685,,,,,242,233,283,263,0.0,0.0,0.0,new,0
348,,0009_top_20250705_t1.JPG_detect.csv,,,,,761,621,817,694,,,,,235,298,271,328,0.0,0.0,0.0,new,0
349,,0009_top_20250705_t1.JPG_detect.csv,,,,,1004,580,1070,662,,,,,267,106,304,136,0.0,0.0,0.0,new,0
350,,0009_top_20250705_t1.JPG_detect.csv,,,,,879,589,941,672,,,,,245,198,285,227,0.0,0.0,0.0,new,0
351,,0009_top_20250705_t1.JPG_detect.csv,,,,,966,849,1033,934,,,,,392,209,435,239,0.0,0.0,0.0,new,0
352,,0009_top_20250705_t1.JPG_detect.csv,,,,,1033,754,1097,828,,,,,356,134,390,164,0.0,0.0,0.0,new,0
353,,0009_top_20250705_t1.JPG_detect.csv,,,,,926,600,981,676,,,,,259,171,296,195,0.0,0.0,0.0,new,0
354,,0009_top_20250705_t1.JPG_detect.csv,,,,,990,752,1058,833,,,,,348,161,386,194,0.0,0.0,0.0,new,0
355,,0009_top_20250705_t1.JPG_detect.csv,,,,,948,750,1016,842,,,,,339,194,385,223,0.0,0.0,0.0,new,0
356,,0009_top_20250705_t1.JPG_detect.csv,,,,,745,531,800,603,,,,,185,282,220,312,0.0,0.0,0.0,new,0
357,,0009_top_20250705_t1.JPG_detect.csv,,,,,1008,844,1074,925,,,,,396,177,436,207,0.0,0.0,0.0,new,0
358,,0009_top_20250705_t1.JPG_detect.csv,,,,,802,613,860,692,,,,,240,264,279,293,0.0,0.0,0.0,new,0
359,,0009_top_20250705_t1.JPG_detect.csv,,,,,445,668,495,738,,,,,180,605,220,640,0.0,0.0,0.0,new,0
360,,0009_top_20250705_t1.JPG_detect.csv,,,,,1032,489,1098,568,,,,,230,63,264,93,0.0,0.0,0.0,new,0
361,,0009_top_20250705_t1.JPG_detect.csv,,,,,991,503,1056,583,,,,,228,94,263,124,0.0,0.0,0.0,new,0
362,,0009_top_20250705_t1.JPG_detect.csv,,,,,826,513,887,594,,,,,196,213,234,244,0.0,0.0,0.0,new,0
363,,0009_top_20250705_t1.JPG_detect.csv,,,,,1069,490,1133,566,,,,,238,41,270,70,0.0,0.0,0.0,new,0
364,,0009_top_20250705_t1.JPG_detect.csv,,,,,964,588,1027,669,,,,,262,137,300,165,0.0,0.0,0.0,new,0
365,,0009_top_20250705_t1.JPG_detect.csv,,,,,1053,847,1120,921,,,,,405,144,440,176,0.0,0.0,0.0,new,0
366,,0009_top_20250705_t1.JPG_detect.csv,,,,,482,316,537,384,,,,,0,426,29,469,0.0,0.0,0.0,new,0
367,,0009_top_20250705_t1.JPG_detect.csv,,,,,952,508,1015,583,,,,,222,121,255,152,0.0,0.0,0.0,new,0
368,,0009_top_20250705_t1.JPG_detect.csv,,,,,542,924,589,1001,,,,,354,617,403,640,0.0,0.0,0.0,new,0
369,,0009_top_20250705_t1.JPG_detect.csv,,,,,567,299,621,369,,,,,18,349,49,386,0.0,0.0,0.0,new,0
370,,0009_top_20250705_t1.JPG_detect.csv,,,,,912,515,973,591,,,,,216,152,251,181,0.0,0.0,0.0,new,0
371,,0009_top_20250705_t1.JPG_detect.csv,,,,,715,359,770,426,,,,,92,249,121,283,0.0,0.0,0.0,new,0
372,,0009_top_20250705_t1.JPG_detect.csv,,,,,791,365,858,446,,,,,117,189,152,227,0.0,0.0,0.0,new,0
373,,0009_top_20250705_t1.JPG_detect.csv,,,,,528,650,580,713,,,,,194,510,226,548,0.0,0.0,0.0,new,0
374,,0009_top_20250705_t1.JPG_detect.csv,,,,,758,357,824,441,,,,,104,212,141,250,0.0,0.0,0.0,new,0
375,,0009_top_20250705_t1.JPG_detect.csv,,,,,954,514,1005,584,,,,,223,129,256,151,0.0,0.0,0.0,new,0
376,,0009_top_20250705_t1.JPG_detect.csv,,,,,874,514,933,580,,,,,208,176,236,209,0.0,0.0,0.0,new,0
377,,0009_top_20250705_t1.JPG_detect.csv,,,,,912,762,983,852,,,,,339,220,384,254,0.0,0.0,0.0,new,0
378,,0009_top_20250705_t1.JPG_detect.csv,,,,,399,558,428,617,,,,,96,630,135,639,0.0,0.0,0.0,new,0
379,,0009_top_20250705_t1.JPG_detect.csv,,,,,446,343,482,377,,,,,0,475,9,512,0.0,0.0,0.0,new,0
380,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,80,395,166,471,69,431,149,495,80,395,166,471,69,431,149,495,0.3102517985611511,0.6665154695510864,0.3102517985611511,hungarian,1
381,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,135,492,219,565,125,502,202,574,135,492,219,565,125,502,202,574,0.5661971830985916,0.48373061418533325,0.5661971830985916,hungarian,1
382,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,368,448,407,572,364,415,406,522,368,448,407,572,364,415,406,522,0.43142068119054927,0.7104430794715881,0.43142068119054927,hungarian,1
383,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,405,434,445,562,398,396,445,514,405,434,445,562,398,396,445,514,0.4286096972944013,0.718050479888916,0.4286096972944013,hungarian,1
384,0009_top_20250707_t0.png_detect.csv,0009_top_20250707_t1.png_detect.csv,290,444,328,573,260,436,299,548,290,444,328,573,260,436,299,548,0.11231101511879049,0.8912864923477173,0.11231101511879049,reid_assist,1
385,,0009_top_20250707_t1.png_detect.csv,,,,,357,217,431,282,,,,,357,217,431,282,0.0,0.0,0.0,new,0
386,,0009_top_20250707_t1.png_detect.csv,,,,,278,202,350,266,,,,,278,202,350,266,0.0,0.0,0.0,new,0
387,,0009_top_20250707_t1.png_detect.csv,,,,,193,186,269,252,,,,,193,186,269,252,0.0,0.0,0.0,new,0
388,,0009_top_20250707_t1.png_detect.csv,,,,,76,364,153,430,,,,,76,364,153,430,0.0,0.0,0.0,new,0
389,,0009_top_20250707_t1.png_detect.csv,,,,,115,179,193,241,,,,,115,179,193,241,0.0,0.0,0.0,new,0
390,,0009_top_20250707_t1.png_detect.csv,,,,,459,184,526,246,,,,,459,184,526,246,0.0,0.0,0.0,new,0
391,,0009_top_20250707_t1.png_detect.csv,,,,,502,366,544,473,,,,,502,366,544,473,0.0,0.0,0.0,new,0
392,,0009_top_20250707_t1.png_detect.csv,,,,,331,425,373,541,,,,,331,425,373,541,0.0,0.0,0.0,new,0
393,,0009_top_20250707_t1.png_detect.csv,,,,,297,434,335,543,,,,,297,434,335,543,0.0,0.0,0.0,new,0
394,0010_top_20250623_t0.jpg_detect.csv,0010_top_20250623_t1.jpg_detect.csv,1570,640,1641,814,1573,694,1647,761,351,54,411,266,271,0,343,185,0.35716525556600814,0.6381602883338928,0.35716525556600814,hungarian,1
395,,0010_top_20250623_t1.jpg_detect.csv,,,,,1351,778,1426,835,,,,,0,196,83,329,0.0,0.0,0.0,new,0
396,,0010_top_20250623_t1.jpg_detect.csv,,,,,1359,748,1416,795,,,,,0,105,66,228,0.0,0.0,0.0,new,0
397,,0010_top_20250623_t1.jpg_detect.csv,,,,,1367,716,1410,748,,,,,0,1,53,92,0.0,0.0,0.0,new,0
398,,0010_top_20250623_t1.jpg_detect.csv,,,,,1362,822,1431,868,,,,,19,310,93,407,0.0,0.0,0.0,new,0
399,,0010_top_20250623_t1.jpg_detect.csv,,,,,1437,866,1491,963,,,,,109,418,161,595,0.0,0.0,0.0,new,0
400,,0010_top_20250623_t1.jpg_detect.csv,,,,,1620,772,1724,875,,,,,309,233,386,451,0.0,0.0,0.0,new,0
401,,0010_top_20250623_t1.jpg_detect.csv,,,,,1379,881,1433,982,,,,,55,443,100,624,0.0,0.0,0.0,new,0
402,0010_top_20250704_t0.png_detect.csv,0010_top_20250704_t1.png_detect.csv,1777,1014,1820,1073,1779,1015,1824,1077,469,363,501,445,488,327,521,418,0.8063750423872499,0.7790669202804565,0.8063750423872499,hungarian,1
403,0010_top_20250704_t0.png_detect.csv,0010_top_20250704_t1.png_detect.csv,1847,1001,1893,1075,1847,1002,1896,1079,525,349,560,453,549,313,584,427,0.8792877716679759,0.7522708177566528,0.8792877716679759,hungarian,1
404,,0010_top_20250704_t1.png_detect.csv,,,,,1252,1115,1294,1183,,,,,18,435,52,532,0.0,0.0,0.0,new,0
405,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,118,112,180,305,137,104,187,264,118,112,180,305,137,104,187,264,0.4866716306775875,0.8540820479393005,0.4866716306775875,hungarian,1
406,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,265,94,321,298,249,101,297,267,265,94,321,298,249,101,297,267,0.37727272727272726,0.9556720852851868,0.37727272727272726,hungarian,1
407,0010_top_20250708_t0.JPG_detect.csv,0010_top_20250708_t1.JPG_detect.csv,193,116,251,315,193,111,242,274,193,116,251,315,193,111,242,274,0.6568253160261305,0.6914039254188538,0.6568253160261305,hungarian,1
408,,0010_top_20250708_t1.JPG_detect.csv,,,,,317,176,363,335,,,,,317,176,363,335,0.0,0.0,0.0,new,0
409,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,67,332,151,403,49,388,131,456,67,332,151,403,49,388,131,456,0.09073724007561437,0.8212383389472961,0.09073724007561437,reid_assist,1
410,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,51,449,161,521,34,496,140,569,51,449,161,521,34,496,140,569,0.16563686443832354,0.8557407259941101,0.16563686443832354,reid_assist,1
411,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,72,225,147,309,51,286,128,368,72,225,147,309,51,286,128,368,0.11372064276885044,0.8306668400764465,0.11372064276885044,reid_assist,1
412,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,363,340,415,538,321,407,374,591,363,340,415,538,321,407,374,591,0.07744397269844683,0.8935919404029846,0.07744397269844683,reid_assist,1
413,0011_top_20250623_t0.jpg_detect.csv,0011_top_20250623_t1.jpg_detect.csv,376,19,429,248,334,108,385,323,376,19,429,248,334,108,385,323,0.057687024997710834,0.8118477463722229,0.057687024997710834,reid_assist,1
414,,0011_top_20250623_t1.jpg_detect.csv,,,,,38,600,129,639,,,,,38,600,129,639,0.0,0.0,0.0,new,0
415,0011_top_20250630_t0.jpg_detect.csv,0011_top_20250630_t1.jpg_detect.csv,1196,933,1215,1032,1176,935,1216,1022,379,296,446,352,374,240,438,293,0.4457928802588997,0.8395830988883972,0.4457928802588997,hungarian,1
416,,0011_top_20250630_t1.jpg_detect.csv,,,,,1093,937,1134,1025,,,,,374,361,436,410,0.0,0.0,0.0,new,0
417,,0011_top_20250630_t1.jpg_detect.csv,,,,,1155,717,1191,807,,,,,210,259,277,304,0.0,0.0,0.0,new,0
418,,0011_top_20250630_t1.jpg_detect.csv,,,,,901,677,954,786,,,,,200,577,271,633,0.0,0.0,0.0,new,0
419,,0011_top_20250630_t1.jpg_detect.csv,,,,,1315,941,1350,1013,,,,,381,17,438,70,0.0,0.0,0.0,new,0
420,,0011_top_20250630_t1.jpg_detect.csv,,,,,880,379,921,518,,,,,0,600,90,639,0.0,0.0,0.0,new,0
421,0011_top_20250703_t0.png_detect.csv,0011_top_20250703_t1.png_detect.csv,1116,924,1186,965,1102,917,1178,961,422,557,493,611,300,437,364,493,0.585204081632653,0.8087635636329651,0.585204081632653,hungarian,1
422,0011_top_20250703_t0.png_detect.csv,0011_top_20250703_t1.png_detect.csv,1103,609,1172,639,1102,606,1175,640,434,0,502,43,308,12,368,46,0.8340048348106366,0.41339102387428284,0.8340048348106366,hungarian,1
423,0011_top_20250703_t0.png_detect.csv,0011_top_20250703_t1.png_detect.csv,1103,669,1184,714,1101,660,1185,712,429,105,509,170,306,85,375,143,0.7688741721854304,0.6605081558227539,0.7688741721854304,hungarian,1
424,,0011_top_20250703_t1.png_detect.csv,,,,,1243,1039,1279,1057,,,,,417,617,446,640,0.0,0.0,0.0,new,0
425,0011_top_20250704_t0.JPG_detect.csv,0011_top_20250704_t1.png_detect.csv,1247,532,1303,600,1248,550,1316,600,492,0,535,41,387,66,437,118,0.616868550919695,0.6614366173744202,0.616868550919695,hungarian,1
426,,0011_top_20250704_t1.png_detect.csv,,,,,1109,696,1195,763,,,,,265,248,335,307,0.0,0.0,0.0,new,0
427,,0011_top_20250704_t1.png_detect.csv,,,,,980,558,1020,654,,,,,144,93,181,212,0.0,0.0,0.0,new,0
428,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,64,931,102,988,42,937,92,1003,141,306,181,415,55,344,98,452,0.3536404160475483,0.9109963178634644,0.3536404160475483,hungarian,1
429,0011_top_20250708_t0.png_detect.csv,0011_top_20250708_t1.png_detect.csv,97,795,131,857,79,757,130,850,177,28,213,156,90,76,132,207,0.36040508339952343,0.8044131994247437,0.36040508339952343,hungarian,1
430,,0011_top_20250708_t1.png_detect.csv,,,,,444,914,498,989,,,,,443,297,487,429,0.0,0.0,0.0,new,0
431,,0011_top_20250708_t1.png_detect.csv,,,,,-22,928,12,1012,,,,,0,331,26,468,0.0,0.0,0.0,new,0
432,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,380,147,426,287,380,147,426,287,380,147,426,287,380,147,426,287,1.0,1.0,1.0,hungarian,1
433,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,486,205,531,332,486,205,531,332,486,205,531,332,486,205,531,332,1.0,1.0000001192092896,1.0,hungarian,1
434,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,90,279,145,470,90,279,145,470,90,279,145,470,90,279,145,470,1.0,1.0,1.0,hungarian,1
435,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,330,142,375,272,330,142,375,272,330,142,375,272,330,142,375,272,1.0,0.9999998807907104,1.0,hungarian,1
436,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,1,348,51,514,1,348,51,514,1,348,51,514,1,348,51,514,1.0,0.9999999403953552,1.0,hungarian,1
437,0011_top_20250711_t0.jpg_detect.csv,0011_top_20250711_t1.jpg_detect.csv,43,294,92,424,43,294,92,424,43,294,92,424,43,294,92,424,1.0,1.0,1.0,hungarian,1
438,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,852,951,1436,1102,1003,952,1399,1044,221,268,288,310,200,238,271,280,0.41313616982672596,0.7207629084587097,0.41313616982672596,hungarian,1
439,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,932,965,1307,1027,1074,959,1326,1002,223,71,289,120,205,93,274,146,0.3385430983703122,0.6033986210823059,0.3385430983703122,hungarian,1
440,0012_top_20250630_t0.jpg_detect.csv,0012_top_20250630_t1.jpg_detect.csv,956,960,1345,1030,954,957,1351,1032,221,134,287,185,207,162,278,212,0.9145256087321578,0.5629505515098572,0.9145256087321578,hungarian,1
441,,0012_top_20250630_t1.jpg_detect.csv,,,,,-2436,856,1542,2064,,,,,205,310,277,359,0.0,0.0,0.0,new,0
442,,0012_top_20250630_t1.jpg_detect.csv,,,,,1467,922,1513,931,,,,,376,320,458,382,0.0,0.0,0.0,new,0
443,,0012_top_20250630_t1.jpg_detect.csv,,,,,1071,963,1297,999,,,,,210,35,277,81,0.0,0.0,0.0,new,0
444,,0012_top_20250630_t1.jpg_detect.csv,,,,,1305,939,1391,950,,,,,322,503,353,640,0.0,0.0,0.0,new,0
445,,0012_top_20250630_t1.jpg_detect.csv,,,,,1397,936,1430,939,,,,,375,474,413,522,0.0,0.0,0.0,new,0
446,,0012_top_20250630_t1.jpg_detect.csv,,,,,1377,944,1416,949,,,,,0,0,71,107,0.0,0.0,0.0,new,0
447,,0012_top_20250630_t1.jpg_detect.csv,,,,,1364,941,1399,944,,,,,385,616,449,640,0.0,0.0,0.0,new,0
448,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1107,614,1163,647,1104,611,1169,647,355,475,415,531,298,408,353,459,0.7897435897435897,0.8619759678840637,0.7897435897435897,hungarian,1
449,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,969,513,1015,580,966,519,1010,581,233,267,266,375,192,248,223,337,0.7558174675128437,0.7958464026451111,0.7558174675128437,hungarian,1
450,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1232,565,1301,603,1237,556,1313,598,492,409,565,469,411,338,475,396,0.5705024311183144,0.7398664355278015,0.5705024311183144,hungarian,1
451,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1104,673,1161,696,1100,670,1175,708,347,601,413,639,293,508,358,562,0.46,0.7531425356864929,0.46,hungarian,1
452,0012_top_20250703_t0.png_detect.csv,0012_top_20250703_t1.png_detect.csv,1231,495,1314,532,1232,488,1312,530,485,285,568,334,405,235,470,289,0.7711374277058661,0.41921454668045044,0.7711374277058661,hungarian,1
453,,0012_top_20250703_t1.png_detect.csv,,,,,1214,712,1241,741,,,,,393,591,417,640,0.0,0.0,0.0,new,0
454,0012_top_20250704_t0.png_detect.csv,0012_top_20250704_t1.JPG_detect.csv,1112,669,1182,703,1103,675,1184,722,195,265,253,313,230,4,311,75,0.4636858291932813,0.7425037622451782,0.4636858291932813,hungarian,1
455,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,1853,1005,1895,1079,1850,1006,1891,1081,545,315,571,418,376,363,405,488,0.8137283660897624,0.8225238919258118,0.8137283660897624,hungarian,1
456,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,1743,1013,1791,1090,1742,1014,1787,1088,456,319,488,426,270,362,304,485,0.8636604774535809,0.8564227819442749,0.8636604774535809,hungarian,1
457,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,1867,1091,1905,1161,1860,1088,1898,1162,548,437,571,531,374,505,401,627,0.6571774682010902,0.8527580499649048,0.6571774682010902,hungarian,1
458,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,1824,1089,1868,1163,1822,1087,1863,1163,514,431,542,532,338,498,367,624,0.8278829604130808,0.8109792470932007,0.8278829604130808,hungarian,1
459,0013_top_20250702_t0.jpg_detect.csv,0013_a_top_20250702_t1.jpg_detect.csv,1813,1008,1857,1075,1812,1010,1852,1074,513,317,542,410,339,364,369,470,0.8286852589641435,0.7521346211433411,0.8286852589641435,hungarian,1
460,,0013_a_top_20250702_t1.jpg_detect.csv,,,,,1983,1080,2024,1151,,,,,492,509,522,626,0.0,0.0,0.0,new,0
461,,0013_a_top_20250702_t1.jpg_detect.csv,,,,,2041,998,2089,1066,,,,,558,380,595,491,0.0,0.0,0.0,new,0
462,,0013_a_top_20250702_t1.jpg_detect.csv,,,,,2107,991,2137,1067,,,,,622,375,639,502,0.0,0.0,0.0,new,0
463,,0013_a_top_20250702_t1.jpg_detect.csv,,,,,2114,992,2136,1063,,,,,628,376,639,496,0.0,0.0,0.0,new,0
464,,0013_a_top_20250702_t1.jpg_detect.csv,,,,,2050,847,2102,922,,,,,588,127,627,249,0.0,0.0,0.0,new,0
465,0013_top_20250703_t0.png_detect.csv,0013_top_20250703_t1.png_detect.csv,371,485,457,549,370,436,451,496,371,485,457,549,370,436,451,496,0.09278785322648671,0.8229179382324219,0.09278785322648671,reid_assist,1
466,,0013_top_20250703_t1.png_detect.csv,,,,,356,18,429,78,,,,,356,18,429,78,0.0,0.0,0.0,new,0
467,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,1244,489,1303,521,1240,490,1310,522,496,1,560,52,507,216,580,266,0.7955632883862549,0.6538946032524109,0.7955632883862549,hungarian,1
468,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,1245,566,1298,596,1240,562,1308,598,502,128,561,178,513,356,589,421,0.6495098039215687,0.7010999917984009,0.6495098039215687,hungarian,1
469,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,1117,681,1184,717,1119,674,1176,700,357,330,434,394,368,588,440,639,0.3852721451440768,0.718472421169281,0.3852721451440768,hungarian,1
470,0013_top_20250704_t0.JPG_detect.csv,0013_top_20250704_t1.JPG_detect.csv,970,577,1022,660,971,589,1022,663,209,136,254,273,211,363,255,519,0.810248377713135,0.6674667000770569,0.810248377713135,hungarian,1
471,0013_top_20250711_t0.jpg_detect.csv,0013_top_20250711_t1.jpg_detect.csv,273,361,322,474,273,361,322,474,273,361,322,474,273,361,322,474,1.0,1.0,1.0,hungarian,1
472,0013_top_20250711_t0.jpg_detect.csv,0013_top_20250711_t1.jpg_detect.csv,229,364,274,481,229,364,274,481,229,364,274,481,229,364,274,481,1.0,0.9999999403953552,1.0,hungarian,1
473,0013_top_20250711_t0.jpg_detect.csv,0013_top_20250711_t1.jpg_detect.csv,190,385,238,491,190,385,238,491,190,385,238,491,190,385,238,491,1.0,0.9999998807907104,1.0,hungarian,1
474,0014_top_20250704_t0.JPG_detect.csv,0014_top_20250704_t1.JPG_detect.csv,1119,674,1185,708,1120,671,1184,711,360,454,436,519,357,183,430,239,0.8280060882800608,0.5939973592758179,0.8280060882800608,hungarian,1
475,0014_top_20250704_t0.JPG_detect.csv,0014_top_20250704_t1.JPG_detect.csv,970,588,1022,661,972,576,1023,658,208,243,253,387,219,6,260,129,0.7815989280928987,0.5630165934562683,0.7815989280928987,hungarian,1
476,,0014_top_20250704_t1.JPG_detect.csv,,,,,1219,569,1254,594,,,,,495,0,542,47,0.0,0.0,0.0,new,0
477,0014_top_20250707_t0.png_detect.csv,0014_top_20250707_t1.png_detect.csv,546,68,597,111,542,72,589,127,546,68,597,111,542,72,589,127,0.5407932924862947,0.5922979116439819,0.5407932924862947,hungarian,1
478,0014_top_20250707_t0.png_detect.csv,0014_top_20250707_t1.png_detect.csv,503,260,556,314,480,251,533,326,503,260,556,314,480,251,533,326,0.3105232892466935,0.4187384247779846,0.3105232892466935,hungarian,1
479,,0014_top_20250707_t1.png_detect.csv,,,,,307,279,353,347,,,,,307,279,353,347,0.0,0.0,0.0,new,0
