vehicle_id,t0_image,t1_image,t0_x1,t0_y1,t0_x2,t0_y2,t1_x1,t1_y1,t1_x2,t1_y2,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,iou,reid_similarity,final_score,note,is_matched
834,0018_top_20250703_t0.png_detect.csv,0018_top_20250703_t1.png_detect.csv,1730,617,1771,688,1714,614,1779,693,32,382,119,456,99,142,181,204,0.5668938656280429,0.6438316702842712,0.5668938656280429,hungarian,1
835,0018_top_20250703_t0.png_detect.csv,0018_top_20250703_t1.png_detect.csv,1660,305,1730,363,1652,290,1729,360,462,291,544,439,466,376,526,500,0.6710875331564987,0.6287599802017212,0.6710875331564987,hungarian,1
836,0018_top_20250703_t0.png_detect.csv,0018_top_20250703_t1.png_detect.csv,1655,654,1699,720,1655,649,1716,727,0,213,78,296,99,0,181,53,0.6103404791929382,0.6634045839309692,0.6103404791929382,hungarian,1
837,0018_top_20250704_t0.png_detect.csv,0018_top_20250704_t1.png_detect.csv,670,568,768,661,677,582,758,659,287,114,365,172,332,22,404,77,0.684331797235023,0.6872990727424622,0.684331797235023,hungarian,1
838,0018_top_20250704_t0.png_detect.csv,0018_top_20250704_t1.png_detect.csv,751,401,841,500,771,451,844,518,357,386,431,439,410,273,484,330,0.33072991996914475,0.7503801584243774,0.33072991996914475,hungarian,1
839,,0018_top_20250704_t1.png_detect.csv,,,,,840,413,911,477,,,,,414,420,490,479,0.0,0.0,0.0,new,0
840,,0018_top_20250704_t1.png_detect.csv,,,,,823,702,918,785,,,,,169,48,209,174,0.0,0.0,0.0,new,0
841,0018_top_20250711_t0.JPG_detect.csv,0018_top_20250711_t1.JPG_detect.csv,1003,473,1037,530,999,465,1036,528,318,91,393,315,318,91,393,315,0.7396088019559902,0.9999998807907104,0.7396088019559902,hungarian,1
842,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,1285,681,1402,776,1266,661,1421,763,297,148,344,297,291,190,332,323,0.5535745196468755,0.9194546341896057,0.5535745196468755,hungarian,1
843,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,1267,623,1386,716,1257,628,1423,725,247,139,294,290,247,180,287,313,0.6271785350661796,0.8908555507659912,0.6271785350661796,hungarian,1
844,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,1266,577,1356,648,1262,599,1392,664,204,148,241,262,208,188,238,287,0.4228187919463087,0.7926622629165649,0.4228187919463087,hungarian,1
845,0019_top_20250707_t0.JPG_detect.csv,0019_top_20250707_t1.JPG_detect.csv,1246,528,1335,600,1247,559,1379,618,159,152,199,261,169,187,202,285,0.34076312806951264,0.9114165902137756,0.34076312806951264,hungarian,1
846,0019_top_20250711_t0.JPG_detect.csv,0019_top_20250711_t1.JPG_detect.csv,1001,476,1037,529,1001,474,1037,528,278,88,317,194,278,88,317,194,0.9454545454545454,1.0000001192092896,0.9454545454545454,hungarian,1
847,0019_top_20250711_t0.JPG_detect.csv,0019_top_20250711_t1.JPG_detect.csv,775,462,807,516,776,459,809,514,29,53,64,161,29,53,64,161,0.8348006214396686,1.0,0.8348006214396686,hungarian,1
848,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,425,427,489,515,421,428,478,518,279,126,319,239,305,288,338,407,0.7496342058201918,0.3897923529148102,0.7496342058201918,hungarian,1
849,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,410,340,473,426,404,341,459,427,278,257,318,373,305,158,337,274,0.6961390606719037,0.5325556397438049,0.6961390606719037,hungarian,1
850,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,590,386,654,473,586,388,643,478,142,132,182,249,438,282,469,401,0.7274341999031164,0.5397791862487793,0.7274341999031164,hungarian,1
851,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,711,368,775,456,719,365,775,453,39,118,79,239,542,289,572,406,0.8206896551724138,0.6914277672767639,0.8206896551724138,hungarian,1
852,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,631,381,698,474,630,378,690,473,106,118,148,244,473,281,505,407,0.8346916807627249,0.209422767162323,0.8346916807627249,hungarian,1
853,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,669,376,735,465,672,371,732,463,74,118,115,240,506,284,538,406,0.8454810495626822,0.4738996922969818,0.8454810495626822,hungarian,1
854,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,532,317,598,404,529,315,587,401,175,251,217,370,406,161,439,275,0.7561374795417348,0.6698465347290039,0.7561374795417348,hungarian,1
855,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,448,331,515,420,445,331,504,418,244,253,287,374,339,157,373,274,0.7827763496143959,0.5644668936729431,0.7827763496143959,hungarian,1
856,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,750,369,808,446,763,373,809,441,10,119,46,226,574,312,599,401,0.6749007498897222,0.47187086939811707,0.6749007498897222,hungarian,1
857,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,491,322,563,412,486,320,547,411,204,252,251,374,372,154,407,276,0.7072513126152973,0.6490360498428345,0.7072513126152973,hungarian,1
858,0020_top_20250703_t0.png_detect.csv,0020_top_20250703_t1.png_detect.csv,785,370,818,436,797,364,843,429,0,124,16,221,601,309,626,394,0.31534741664545685,0.5293883681297302,0.31534741664545685,hungarian,1
859,,0020_top_20250703_t1.png_detect.csv,,,,,368,355,417,431,,,,,275,166,304,267,0.0,0.0,0.0,new,0
860,,0020_top_20250703_t1.png_detect.csv,,,,,877,519,902,591,,,,,634,540,640,640,0.0,0.0,0.0,new,0
861,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,1011,470,1037,528,1014,468,1039,525,227,209,283,250,405,84,430,180,0.7583932853717026,0.6511868238449097,0.7583932853717026,hungarian,1
862,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,820,465,844,534,819,459,847,525,218,556,289,603,210,71,237,180,0.6976744186046512,0.4798229932785034,0.6976744186046512,hungarian,1
863,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,854,466,882,532,855,466,882,524,220,484,287,536,245,83,271,179,0.8474025974025974,0.533217191696167,0.8474025974025974,hungarian,1
864,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,1122,450,1159,518,1124,456,1157,516,211,16,273,69,520,62,553,165,0.7869634340222575,0.4930225908756256,0.7869634340222575,hungarian,1
865,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,1024,642,1053,696,1020,643,1046,696,394,177,446,224,414,386,441,477,0.655793025871766,0.5641365647315979,0.655793025871766,hungarian,1
866,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,1095,614,1157,642,1090,616,1148,641,364,11,389,108,487,341,548,383,0.7119828049435787,0.7264646887779236,0.7119828049435787,hungarian,1
867,0020_top_20250707_t0.JPG_detect.csv,0020_top_20250707_t1.JPG_detect.csv,802,608,855,639,788,614,857,641,369,535,400,640,180,331,248,375,0.6075194864740945,0.6022552251815796,0.6075194864740945,hungarian,1
868,,0020_top_20250707_t1.JPG_detect.csv,,,,,1032,707,1229,787,,,,,429,507,640,640,0.0,0.0,0.0,new,0
869,,0020_top_20250711_t1.JPG_detect.csv,,,,,859,611,936,730,,,,,437,32,479,198,0.0,0.0,0.0,new,0
870,,0020_top_20250711_t1.JPG_detect.csv,,,,,1131,639,1198,755,,,,,196,28,239,191,0.0,0.0,0.0,new,0
871,0021_top_20250626_t0.jpg_detect.csv,0021_top_20250626_t1.jpg_detect.csv,1284,1116,1356,1186,1288,1116,1364,1193,392,142,434,305,200,303,243,469,0.776255707762557,0.6368711590766907,0.776255707762557,hungarian,1
872,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,384,440,433,530,383,434,434,524,261,4,294,132,268,20,302,158,0.8427518427518428,0.7961409091949463,0.8427518427518428,hungarian,1
873,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,472,416,521,498,474,416,522,497,183,28,215,147,185,39,217,164,0.9287631129543791,0.905368983745575,0.9287631129543791,hungarian,1
874,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,174,219,270,268,171,222,264,267,379,490,467,558,388,513,474,574,0.8369497830130193,0.7053914070129395,0.8369497830130193,hungarian,1
875,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,592,393,648,478,587,398,643,477,70,24,104,152,72,39,109,163,0.7815712900096993,0.9200324416160583,0.7815712900096993,hungarian,1
876,0022_top_20250626_t0.jpg_detect.csv,0022_top_20250626_t1.jpg_detect.csv,373,353,416,428,376,361,413,425,264,161,294,278,272,182,298,286,0.7342635658914729,0.881167471408844,0.7342635658914729,hungarian,1
877,,0022_top_20250626_t1.jpg_detect.csv,,,,,193,337,270,375,,,,,396,316,465,364,0.0,0.0,0.0,new,0
878,,0022_top_20250626_t1.jpg_detect.csv,,,,,428,426,479,517,,,,,227,19,260,160,0.0,0.0,0.0,new,0
879,,0022_top_20250626_t1.jpg_detect.csv,,,,,677,393,717,455,,,,,0,52,24,151,0.0,0.0,0.0,new,0
880,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,1242,535,1326,598,1256,514,1335,587,285,440,325,488,290,472,328,521,0.4906321606685537,0.8901274800300598,0.4906321606685537,hungarian,1
881,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,1273,642,1365,714,1289,627,1378,705,278,327,321,380,281,366,323,414,0.5454545454545454,0.8897135257720947,0.5454545454545454,hungarian,1
882,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,1407,859,1473,967,1416,859,1476,972,252,76,276,163,264,133,283,211,0.7941176470588235,0.8932313919067383,0.7941176470588235,hungarian,1
883,0022_top_20250630_t0.jpg_detect.csv,0022_top_20250630_t1.jpg_detect.csv,1260,588,1348,649,1274,574,1358,639,279,390,322,433,284,424,325,463,0.5350155939892259,0.8252995014190674,0.5350155939892259,hungarian,1
884,,0022_top_20250630_t1.jpg_detect.csv,,,,,722,705,773,802,,,,,590,425,613,494,0.0,0.0,0.0,new,0
885,,0022_top_20250630_t1.jpg_detect.csv,,,,,691,614,738,694,,,,,604,521,626,579,0.0,0.0,0.0,new,0
886,,0022_top_20250630_t1.jpg_detect.csv,,,,,759,814,803,904,,,,,579,338,598,399,0.0,0.0,0.0,new,0
887,,0022_top_20250630_t1.jpg_detect.csv,,,,,755,811,805,920,,,,,579,327,600,402,0.0,0.0,0.0,new,0
888,0022_top_20250711_t0.png_detect.csv,0022_top_20250711_t1.png_detect.csv,1991,728,2017,805,1992,726,2041,809,435,509,575,555,435,509,575,555,0.46452702702702703,1.0000001192092896,0.46452702702702703,hungarian,1
889,0022_top_20250711_t0.png_detect.csv,0022_top_20250711_t1.png_detect.csv,1818,709,1846,789,1813,697,1849,795,463,197,606,247,463,197,606,247,0.6349206349206349,0.9999999403953552,0.6349206349206349,hungarian,1
890,0022_top_20250711_t0.png_detect.csv,0022_top_20250711_t1.png_detect.csv,1987,715,2015,800,1990,711,2044,804,445,502,598,552,445,502,598,552,0.4026909228728444,0.9999999403953552,0.4026909228728444,hungarian,1
891,0022_top_20250711_t0.png_detect.csv,0022_top_20250711_t1.png_detect.csv,1859,726,1884,809,1858,721,1893,815,428,271,576,315,428,271,576,315,0.6306990881458967,1.0,0.6306990881458967,hungarian,1
892,,0022_top_20250711_t1.png_detect.csv,,,,,1978,919,2018,975,,,,,6,586,176,638,0.0,0.0,0.0,new,0
893,,0022_top_20250711_t1.png_detect.csv,,,,,1821,949,1854,992,,,,,0,214,124,280,0.0,0.0,0.0,new,0
894,,0022_top_20250711_t1.png_detect.csv,,,,,1818,955,1854,992,,,,,0,208,106,282,0.0,0.0,0.0,new,0
895,,0023_top_20250626_t1.jpg_detect.csv,,,,,-373,854,64,947,,,,,26,462,64,580,0.0,0.0,0.0,new,0
896,,0023_top_20250626_t1.jpg_detect.csv,,,,,436,769,461,775,,,,,270,36,298,153,0.0,0.0,0.0,new,0
897,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1222,944,1261,1026,1219,941,1261,1026,206,58,307,109,206,58,307,109,0.8957983193277311,1.0,0.8957983193277311,hungarian,1
898,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1151,675,1220,835,1161,708,1218,835,446,0,605,68,446,0,605,68,0.6557065217391305,0.9999998807907104,0.6557065217391305,hungarian,1
899,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1275,1011,1317,1119,1277,1022,1331,1148,47,131,196,199,47,131,196,199,0.5201072386058981,1.0000001192092896,0.5201072386058981,hungarian,1
900,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1278,706,1323,846,1271,720,1323,845,426,159,589,223,426,159,589,223,0.7839721254355401,0.9999999403953552,0.7839721254355401,hungarian,1
901,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1340,709,1374,851,1333,717,1382,849,416,256,593,317,416,256,593,317,0.6592244418331374,1.0000001192092896,0.6592244418331374,hungarian,1
902,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1368,712,1404,839,1364,717,1415,837,430,305,593,373,430,305,593,373,0.6779661016949152,1.0,0.6779661016949152,hungarian,1
903,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1333,667,1371,816,1323,682,1375,815,462,245,640,310,462,245,640,310,0.6717171717171717,0.9999999403953552,0.6717171717171717,hungarian,1
904,0023_top_20250711_t0.png_detect.csv,0023_top_20250711_t1.png_detect.csv,1376,674,1411,815,1370,682,1421,813,462,321,640,386,462,321,640,386,0.6521120750960034,1.0,0.6521120750960034,hungarian,1
905,,0023_top_20250711_t1.png_detect.csv,,,,,1525,927,1561,1015,,,,,168,550,288,602,0.0,0.0,0.0,new,0
906,,0023_top_20250711_t1.png_detect.csv,,,,,1385,933,1423,1016,,,,,192,309,298,360,0.0,0.0,0.0,new,0
907,,0023_top_20250711_t1.png_detect.csv,,,,,1472,936,1506,1011,,,,,184,454,282,503,0.0,0.0,0.0,new,0
908,,0023_top_20250711_t1.png_detect.csv,,,,,1521,728,1554,805,,,,,464,578,576,627,0.0,0.0,0.0,new,0
909,,0023_top_20250711_t1.png_detect.csv,,,,,1421,1032,1464,1139,,,,,25,354,159,411,0.0,0.0,0.0,new,0
910,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1213,935,1251,1009,1214,934,1252,1007,144,49,263,107,144,49,263,107,0.9117043121149897,1.0000001192092896,0.9117043121149897,hungarian,1
911,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1524,918,1559,1004,1523,917,1558,1002,130,562,269,614,130,562,269,614,0.912751677852349,0.9999998807907104,0.912751677852349,hungarian,1
912,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1333,734,1382,840,1334,734,1382,840,413,262,585,334,413,262,585,334,0.9795918367346939,0.9999999403953552,0.9795918367346939,hungarian,1
913,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1376,728,1423,844,1376,728,1423,843,404,332,592,401,404,332,592,401,0.9913793103448276,0.9999999403953552,0.9913793103448276,hungarian,1
914,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1333,965,1381,1074,1334,964,1381,1071,29,245,204,316,29,245,204,316,0.9437393445728358,1.0,0.9437393445728358,hungarian,1
915,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1381,760,1427,847,1381,760,1427,847,398,338,538,408,398,338,538,408,1.0,1.0000001192092896,1.0,hungarian,1
916,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1383,916,1421,1004,1384,915,1421,1002,140,331,283,387,140,331,283,387,0.9411416740609287,1.0,0.9411416740609287,hungarian,1
917,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1466,959,1510,1064,1466,958,1509,1062,35,464,205,528,35,464,205,528,0.9498177139180785,1.0,0.9498177139180785,hungarian,1
918,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1186,977,1227,1066,1188,975,1229,1064,52,2,196,64,52,2,196,64,0.8688860435339308,1.0,0.8688860435339308,hungarian,1
919,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1281,966,1323,1082,1282,965,1324,1080,19,159,207,221,19,159,207,221,0.9295942720763724,1.0,0.9295942720763724,hungarian,1
920,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1334,995,1380,1091,1335,994,1381,1089,0,245,155,314,0,245,155,314,0.9284460052677788,0.9999999403953552,0.9284460052677788,hungarian,1
921,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1207,1008,1252,1097,1209,1006,1254,1094,0,34,143,103,0,34,143,103,0.8666510428872745,1.0,0.8666510428872745,hungarian,1
922,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1174,723,1214,823,1176,723,1216,822,453,0,615,59,453,0,615,59,0.896141019533111,1.0,0.896141019533111,hungarian,1
923,0024_top_20250711_t0.png_detect.csv,0024_top_20250711_t1.png_detect.csv,1529,728,1561,807,1528,729,1560,807,453,583,581,631,453,583,581,631,0.9278587874136608,1.0000001192092896,0.9278587874136608,hungarian,1
924,0025_top_20250626_t0.jpg_detect.csv,0025_top_20250626_t1.jpg_detect.csv,695,1175,743,1270,701,1179,745,1268,469,527,539,576,494,86,571,138,0.7889404812157028,0.563332200050354,0.7889404812157028,hungarian,1
925,,0025_top_20250626_t1.jpg_detect.csv,,,,,447,865,485,943,,,,,172,437,244,487,0.0,0.0,0.0,new,0
926,0025_top_20250630_t0.jpg_detect.csv,0025_top_20250630_t1.jpg_detect.csv,948,476,1026,548,946,501,1022,539,233,514,272,572,127,210,200,486,0.49402670414617006,0.5975797772407532,0.49402670414617006,hungarian,1
927,0025_top_20250630_t0.jpg_detect.csv,0025_top_20250630_t1.jpg_detect.csv,910,362,993,437,906,373,987,414,269,396,307,450,377,124,441,363,0.4941305368602285,0.49266311526298523,0.4941305368602285,hungarian,1
928,0026_top_20250623_t0.jpg_detect.csv,0026_top_20250623_t1.jpg_detect.csv,464,960,515,1044,464,953,521,1041,299,253,332,369,297,218,332,333,0.7991874637260592,0.9310487508773804,0.7991874637260592,hungarian,1
929,0026_top_20250623_t0.jpg_detect.csv,0026_top_20250623_t1.jpg_detect.csv,492,869,541,945,492,851,547,936,264,391,297,503,259,357,293,469,0.6417122752150117,0.9268327355384827,0.6417122752150117,hungarian,1
930,,0026_top_20250623_t1.jpg_detect.csv,,,,,684,894,740,980,,,,,120,219,151,328,0.0,0.0,0.0,new,0
931,,0026_top_20250623_t1.jpg_detect.csv,,,,,578,824,633,907,,,,,188,363,221,470,0.0,0.0,0.0,new,0
932,,0026_top_20250623_t1.jpg_detect.csv,,,,,560,711,604,743,,,,,183,611,216,640,0.0,0.0,0.0,new,0
933,,0026_top_20250623_t1.jpg_detect.csv,,,,,699,666,746,697,,,,,68,613,102,640,0.0,0.0,0.0,new,0
934,,0026_top_20250623_t1.jpg_detect.csv,,,,,608,695,653,719,,,,,141,624,176,640,0.0,0.0,0.0,new,0
935,,0026_top_20250623_t1.jpg_detect.csv,,,,,444,751,480,769,,,,,286,629,316,640,0.0,0.0,0.0,new,0
936,,0027_top_20250623_t1.jpg_detect.csv,,,,,927,745,970,817,,,,,257,410,325,471,0.0,0.0,0.0,new,0
937,,0027_top_20250623_t1.jpg_detect.csv,,,,,927,533,963,597,,,,,37,349,102,405,0.0,0.0,0.0,new,0
938,,0027_top_20250623_t1.jpg_detect.csv,,,,,1005,582,1046,646,,,,,111,223,169,274,0.0,0.0,0.0,new,0
939,,0027_top_20250623_t1.jpg_detect.csv,,,,,988,512,1032,581,,,,,38,222,102,280,0.0,0.0,0.0,new,0
940,,0027_top_20250623_t1.jpg_detect.csv,,,,,936,596,975,661,,,,,108,350,171,406,0.0,0.0,0.0,new,0
941,,0027_top_20250623_t1.jpg_detect.csv,,,,,879,611,912,676,,,,,108,480,177,535,0.0,0.0,0.0,new,0
942,,0027_top_20250623_t1.jpg_detect.csv,,,,,958,524,997,591,,,,,39,286,104,339,0.0,0.0,0.0,new,0
943,,0027_top_20250623_t1.jpg_detect.csv,,,,,1029,736,1090,818,,,,,257,214,326,283,0.0,0.0,0.0,new,0
944,,0027_top_20250623_t1.jpg_detect.csv,,,,,845,560,872,615,,,,,36,550,98,602,0.0,0.0,0.0,new,0
945,,0027_top_20250623_t1.jpg_detect.csv,,,,,970,589,1009,653,,,,,109,286,170,339,0.0,0.0,0.0,new,0
946,,0027_top_20250623_t1.jpg_detect.csv,,,,,1022,495,1072,571,,,,,32,157,101,215,0.0,0.0,0.0,new,0
947,,0027_top_20250623_t1.jpg_detect.csv,,,,,1062,1040,1129,1157,,,,,502,259,572,321,0.0,0.0,0.0,new,0
948,,0027_top_20250623_t1.jpg_detect.csv,,,,,907,602,943,674,,,,,106,414,180,469,0.0,0.0,0.0,new,0
949,,0027_top_20250623_t1.jpg_detect.csv,,,,,870,552,896,604,,,,,36,491,92,538,0.0,0.0,0.0,new,0
950,,0027_top_20250626_t1.jpg_detect.csv,,,,,579,397,624,475,,,,,266,488,339,544,0.0,0.0,0.0,new,0
951,,0027_top_20250626_t1.jpg_detect.csv,,,,,711,384,750,446,,,,,281,268,338,316,0.0,0.0,0.0,new,0
952,,0027_top_20250626_t1.jpg_detect.csv,,,,,787,534,831,614,,,,,443,191,517,240,0.0,0.0,0.0,new,0
953,,0027_top_20250626_t1.jpg_detect.csv,,,,,672,389,712,451,,,,,278,332,335,383,0.0,0.0,0.0,new,0
954,,0027_top_20250626_t1.jpg_detect.csv,,,,,885,603,931,681,,,,,528,52,599,104,0.0,0.0,0.0,new,0
955,,0027_top_20250626_t1.jpg_detect.csv,,,,,659,560,705,648,,,,,443,408,525,460,0.0,0.0,0.0,new,0
956,,0027_top_20250626_t1.jpg_detect.csv,,,,,911,510,945,589,,,,,443,0,517,30,0.0,0.0,0.0,new,0
957,0027_top_20250709_t0.jpg_detect.csv,0027_top_20250709_t1.jpg_detect.csv,913,410,993,479,910,411,1004,484,159,317,215,381,159,317,215,381,0.7836358398156151,0.9999999403953552,0.7836358398156151,hungarian,1
958,0028_top_20250704_t0.JPG_detect.csv,0028_top_20250704_t1.JPG_detect.csv,409,345,473,437,410,344,470,435,320,116,375,268,320,116,375,268,0.9078681909885676,1.0,0.9078681909885676,hungarian,1
959,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,1553,988,1617,1099,1554,988,1618,1096,492,188,575,248,491,191,571,250,0.9434276206322796,0.9011220335960388,0.9434276206322796,hungarian,1
960,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,1481,653,1550,755,1476,653,1548,757,232,419,315,499,232,422,316,502,0.8884555382215289,0.9121551513671875,0.8884555382215289,hungarian,1
961,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,1438,761,1513,884,1433,761,1509,882,334,432,435,517,334,438,433,520,0.8739572736520854,0.9274761080741882,0.8739572736520854,hungarian,1
962,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,1604,1006,1670,1118,1603,1007,1668,1120,491,111,572,170,491,118,573,175,0.9306956635660946,0.9109376668930054,0.9306956635660946,hungarian,1
963,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,1682,430,1800,493,1679,440,1797,506,21,146,65,291,22,150,67,296,0.6677988386107154,0.9689585566520691,0.6677988386107154,hungarian,1
964,0028_top_20250707_t0.png_detect.csv,0028_top_20250707_t1.png_detect.csv,1681,594,1797,671,1678,601,1795,676,154,90,202,229,155,95,202,236,0.8203968335560811,0.941006600856781,0.8203968335560811,hungarian,1
965,0028_top_20250709_t0.png_detect.csv,0028_top_20250709_t1.png_detect.csv,1111,786,1180,825,1109,787,1181,828,253,399,297,564,372,229,390,289,0.8679245283018868,0.6097625494003296,0.8679245283018868,hungarian,1
966,0028_top_20250709_t0.png_detect.csv,0028_top_20250709_t1.png_detect.csv,1113,851,1185,892,1107,852,1187,893,166,397,208,568,403,226,421,293,0.8591885441527446,0.44798752665519714,0.8591885441527446,hungarian,1
967,0028_top_20250709_t0.png_detect.csv,0028_top_20250709_t1.png_detect.csv,1112,921,1180,969,1106,920,1183,968,69,386,116,546,435,232,456,296,0.8490967056323061,0.4905240833759308,0.8490967056323061,hungarian,1
968,,0028_top_20250709_t1.png_detect.csv,,,,,1423,1105,1472,1189,,,,,526,2,563,38,0.0,0.0,0.0,new,0
969,,0028_top_20250709_t1.png_detect.csv,,,,,1294,1113,1340,1190,,,,,527,110,561,145,0.0,0.0,0.0,new,0
970,,0028_top_20250709_t1.png_detect.csv,,,,,1249,1034,1298,1112,,,,,490,142,525,179,0.0,0.0,0.0,new,0
971,,0028_top_20250709_t1.png_detect.csv,,,,,1297,898,1339,975,,,,,428,102,463,134,0.0,0.0,0.0,new,0
972,,0028_top_20250709_t1.png_detect.csv,,,,,1415,923,1453,976,,,,,442,7,466,36,0.0,0.0,0.0,new,0
973,,0028_top_20250709_t1.png_detect.csv,,,,,1324,1044,1371,1118,,,,,496,82,529,117,0.0,0.0,0.0,new,0
974,,0028_top_20250709_t1.png_detect.csv,,,,,1378,923,1416,965,,,,,441,37,460,67,0.0,0.0,0.0,new,0
975,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,1042,1014,1135,1116,1024,1023,1127,1106,284,396,312,447,285,391,314,441,0.6425318761384335,0.8142947554588318,0.6425318761384335,hungarian,1
976,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,699,949,805,1063,704,986,798,1066,374,220,407,268,374,217,407,263,0.5853145722141355,0.9463399052619934,0.5853145722141355,hungarian,1
977,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,813,976,912,1082,851,1006,954,1093,345,275,375,323,328,298,363,343,0.3128416222417167,0.7901573777198792,0.3128416222417167,hungarian,1
978,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,922,995,1012,1096,902,1012,997,1090,317,333,347,376,319,325,348,371,0.5492957746478874,0.7909223437309265,0.5492957746478874,hungarian,1
979,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,875,996,964,1096,866,1017,954,1092,327,306,357,347,327,302,356,341,0.618798955613577,0.9459778070449829,0.618798955613577,hungarian,1
980,0029_top_20250704_t0.png_detect.csv,0029_top_20250704_t1.png_detect.csv,751,986,835,1074,744,1002,831,1075,362,239,386,280,362,234,390,278,0.7215332581736189,0.8429964780807495,0.7215332581736189,hungarian,1
981,,0029_top_20250704_t1.png_detect.csv,,,,,1297,1966,1823,3157,,,,,90,120,139,210,0.0,0.0,0.0,new,0
982,,0029_top_20250704_t1.png_detect.csv,,,,,2402,4178,4041,8444,,,,,29,79,56,126,0.0,0.0,0.0,new,0
